NU_INSCRICAO,NU_NOTA_MT
bf05715519b1e948cc6b5b56672733b370cb11c4,517.8643000495535
273f728f72746a324f8edca20016b31ebdfc69c9,499.4950869615335
e50870ccda7ec32760ee23f08e9c9dbf0288f47d,524.855293021056
bb5b0a151d4e722fd6fde7a53f28efd7df8da2b1,497.75617767573215
27584421ac81833fb4ccf564a6fcdd4ac2b698be,505.9657074556429
fd5d711ebfb20e5c32d239e11fec3b86ce5dd375,499.00332764162476
b384d4fd5e6f6ea82e01831539d16a9fa8f91cb5,508.60107921147113
79441742a493696551c0a9a61c041fa71930c4fb,493.09791697201746
47c56b81cb75952158cc58ac1dba1c6adec1e441,498.3134602096962
72ac2acc787d8cba0934cca3810ac091d792c8db,527.8485494002205
0e63d5d397c72b9c9ffa3974b3ccc8c228da98ca,518.429790387829
814e4068b1c6635a9d815252bfb52588654bfa9a,532.6618656391631
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,523.1226629984077
a27083eeb56a694649973eb5643a4fbbf14f8498,508.09895968520834
aaf3ee1663ecf5d74b80fdf713f6160223eb5fae,491.93577789459624
4d1782421e1635415765058a400cbf70e2efc504,506.2538431442334
6f16236c5b24ac28b437cccd59e50edf8425813d,516.7679763578265
b7768c154de5b67a043e4b97c2b0f82d06830f71,525.889706407515
68989abd3f0388b6835c6cfe2c6115bbb5d658fd,524.6827287641092
cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,517.1218098426141
1093edca7a04127a6e04570ee9cb58ef1bc0a69a,520.0211205853259
f1188bd78bb2caf3b243095a7efa21a90b455323,499.64939826735025
55a278c454fb7415451563c61ed46f5d9dc352d6,498.8928561067485
19c25266ec728a33a700f7cebc55f1448c370dbb,509.5818022211854
758e005c28f680380e79d7935f29ce42c3b49dfe,506.2622461635395
3e9cc60abea677591933756fc9a5ee43f0f2b7c9,501.5550734373631
7d247b0fb405158b5a44713ee2166dbf000cddde,506.46336803037946
50ad15cf445499a53f33dc97b68dd485a0b5be5d,504.88799146213444
87a7f00b2e572ba6749d85373f4b3494695a7265,487.1805106328648
60da8c3cda54a349b059a0a0ebcddf108242ef76,514.1404998408595
8276b13cbb842748278f0bb9434d9aa34b8764cf,523.7557549832094
4c3d0438add4c03cb81a25c5eee309226aa28053,508.2361878348531
7c87654f05b10251b2cccd938c2bc897f8e456bc,498.0630144686159
6b442c9454ab62286098a6069da4871c4acb154d,499.2455966511572
d6fcbd5b243909efcec1164b373141a90d51a4ec,494.12113365120507
19f865b42f5baf80dd24199e39d4a625ad169daa,527.0082423016017
414195dc869c8936aabfd92e01dcccf05b5286c4,497.8199249494027
44f541751e2bed39d5c5cdc703e50b6a5f14dbf9,503.8830946946152
a53adad378d7d969968a98adb888aed6ab7fd7ed,509.7617612192136
96341a5e96137b582a2f3c4e5dd992122c780385,503.9495257814448
58aa87c8d62f7e274075e201f0321699b63a2449,485.542812200191
a4a26cde436605f327f4a83adb87421a01bdcec4,490.54736049475355
9b5386e595946817e6da09aa3d7087d9af4178c5,501.763240534387
1527819b9501e8f4e5fbc84b30f1b6e8cf382c91,503.76325120349316
5684bd0e7dbd48f198db07fd3b3de2aa5d6ea5c9,514.86912385793
543674772357cf9d8a7a8e7dfb89384af80ec30e,509.9299306254404
cfa20d03b8d493eb00a3e91d3dd0f93573e625f7,516.9786875284806
9a41903af416102abc04818e991da5d445eec71f,481.52745448962077
aebb3b8c5a61f8e69b773f0a8b3ee65531e24f1f,493.77070433522715
79315b89adb4e53276af59042771ceb81447020b,498.33971758418244
ed58c7001986f51f6752c0f775873e231d2e2016,481.9794194988706
8298e89f71c60462bb6195411609712279447164,497.89427037534324
e4af0fe1eece28c3316bdb5f7859e0555d816adb,514.2524919971099
e9d1402dda596d5ce58e6e9cc4936d5cb18e9a8e,461.5943123218317
7d5cd89c6112b9a202a025a24355135bc60848c6,500.95273755197144
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,472.8289277592952
0fd77200048ca50a61b9d8849d8d3c6aba72d878,498.11140540627144
72882a9cffe151d94be90e02ce3967a91b628099,496.32558454875135
4eddf63f1894597b6fccb444d0b3af2fda07408f,504.4008443996247
4b1272abd1c223c6b3866738343d0d1a187bceee,506.043117628465
b70ab62384aa80545928a311f5b5d3db2f4d87ee,507.7004149058582
315664ca896144a5b09dd9fefa1118c077850632,487.5814147888702
9271ca950410c4b833982f6575814a1b84fa2e44,505.888581965036
359bd9844053bc96f774278bb2ab965606c7b9ed,498.21436005468786
4af42acd39ac1a491bf4a274c7a24bf8de5d9791,489.9488888547442
dd2d48e442be679f4ea26a306395cd883b62adf9,489.87276676222666
95219ba812d70258c1c49c49332a1c15428b2ac8,515.4717669491328
0183cc20201ec4f5d02a06b45d4b8039c345a226,505.7819945682494
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,510.2554485382701
9f857ceeebe43dddaaf84f944c3c94a664ff2bda,516.6028699767298
0dcb5c89c0eb43936e7f1366f1dc76fec085d040,481.8140868241354
34e1377ac6ebdeb7643597f696b75fa8ad650fcd,494.1479388609791
827413a533a5261ce8a163bb195dc1b1ea43aa80,503.00000149654437
f79f9d53534914cc05e3b69b442befc8747d39e5,495.1650430755315
31eb377d7afffa2ab6c04b36a18b111e69da9155,489.25362982988594
4be47d1f5c4fa0c08945883a1245ce93bfb43171,515.4489987690101
cc2a0d12abf9b0917d668bec85e91fafddac7c45,493.7365556417198
ad7e78f08cf26ecea74316f3eaa7297f08eefecf,513.1019328702341
869b7dfefe247dfa859db744c33c2678411dd945,495.44578043305137
87d03ec4a277f52567da9b37e0a5cd5801acbebd,511.13375662261933
de867b4fb4349ae1ea2ec86828f53d5eb6921367,506.3689300054872
f294190285c04b1d4c5116eb0f3bfee2d4171110,509.4799591793561
5a42c3f801e77d628649a6c34f3a4e5b80f232f7,491.72512465549994
0a8d7c0dc8822a2ebfe5fde03f418a41b37ae7d6,497.721719021708
b02a44458d192e2b88fc6a22f10b76564289b3bb,495.8410713552104
6959680884f838fa666cef4dcaf6f38c68015a75,510.518177890225
1003b7d137a200f66ab4f2d3e05e981d9a023b08,502.5993065190775
d053a386f5497719e02334cc444acc545258bc3e,517.3690366657081
2ace1dee1b009246306a32a49ef67dc885559d05,500.9385251457409
40e2e95482bc788904660e788695e63b06b75b2e,502.6290517447484
993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,495.96993921040973
1692c679d7772327a03e4a0876288f7b93f154b5,510.88925062586094
3d5b9fd61ce94718a295cc7508ac951ccb62e1a7,485.03648524181654
a43b01b95c09f7b1887f668e50fea5986efe7122,461.2042639506372
0e6722ba4847f0521eb339ddf71ceba0a922af00,488.63672492078234
7a48ae2165b2829894c952ab60838a7af20168e0,469.7939521209185
6d6bb144e6928e23299cb0eb7a74b64ec1db53c4,505.37739391091964
4488743f01a558be08be52d224dbe36c256d85c7,502.4036545904461
9ea7b75d91aa1e25a4a6ed86531e9b0d1979b193,512.2549738650044
211d2a2f228ed746ea4c49aa12bb46aa596d6525,491.60089189890937
9890ba872b0c6ab8758117858cf59dbef7daf507,498.06907522378685
83a6c61e846e60f0ad2b5992aaf8ea5c9114952a,503.5796280249939
f49f22bbb86d432834998272529a13f15c6730dc,498.19651838210723
e9f4a7e0f743c19594d064f493acc7da5705cb97,509.8711768923035
72a507d6c2f908c2ad64c9ee5ee8a9d83319bd7d,506.5951789707995
53758d4e489f33ad1709258781c0db4fab9b5803,513.1718657129506
52db0d4af401da9cb2f1c8fb7c0045ed0df42c45,509.6910965603506
e5a719da84b172bade27c1f61389cc74460cc4da,505.4882915475695
f837a4cb05a5fd59d20138182f5e8c721eadd584,520.6160896525495
5b7c07974bbc5152dee67fd938d13fc6af6d3956,505.56551181570507
b5901275f251a35d91e966330f05cd665b01e08e,518.3349017298156
469a2496f12cda71984b4783186e4a81ddc66d05,497.34850286022845
66866f66b96843255c05e6932cc228868d385ccb,492.9201054244263
0b2bb0d770a048460635524280814fa93d61e2d9,484.3350359502529
f3669f0c65dbf99cdf8f5f176587e84d5fc7560f,510.4667285889118
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,490.7723870548016
95c55f3a9c01e36da49a2bcb5a32428885481174,510.1448139866708
db58077a6d9064040df91d4c211f102003d2e1e2,485.8045425379502
a8ff98be02bcfe5ee1b05b1750db420c784f10ea,506.9021229091934
c24fee75512e4663c32d2dc4446d160b0f422dd6,506.9767972231205
eef7db7d8b77abe94e29524778a1aa8ff76df781,466.4868817612006
40272b7b6944953d19441f3d11db1ca6259036c7,504.2961857684849
9ad714b116da76d878dd399d187fccc2dd13dd63,495.0321564746488
ced936a58ffe6323bb917e8aa72dd83e6bf6c1bd,500.8163894009191
357f19bd5cb66a76bd6dcfdab76c74aad67dbc51,505.57178655223487
8f211dc328e1b6fd9dbc8a3e9599bb952273aa69,499.06732315517934
0467e022da4ef897f666bc76f31e1bc8976f7e92,520.9277865610557
4dffbd1d4bf6792d183a3b0590c8ef2d1b8818ea,467.0211999776775
dd7b89ef2c69d23491f3e4eaa9d23e0ec85cdbc2,483.5516325890231
b579ea83f2d6c15b2c717d16a89827d65f39904b,487.6974039027604
33d6bf2d7496984d704a5bd9664bd48df172c074,489.52100267458337
6769b690480fee480998f11ab1791b1ac6ea398f,508.84452359771706
c1879190680836a87f332da038342397e16c5ccf,490.9342408501582
4d0b3bca1ec9337bb27b9d6710702ebb79a90046,517.7387606820922
ba1d192a71d5ac1a0b9a30bf3c80ef9dc59fefa2,502.1841548941167
7445f90d807cb216b27ef662dcda107e59ef9ef4,503.97458784623603
3f55d05a38abe559f4e9421ffe4af64cb0a31b3c,517.6416553409002
0654c8263516d72be6891a0ecca904f41c4d10b1,516.1429287230306
bb88ac36b666abc27de374d89bc8c931c62a4f6a,498.205522127285
ffb79549561ce712c3fbc3d130f4e4846a07a954,524.1228272865757
8eba2f0dcd23a99655dec302ddeeb45a96353a2a,476.14785187813794
95c1d266a2524560761df98b376c17604733a6ad,494.35843376346287
030319ee21c3366af809e1d2fd6e3b755d1fa82f,494.7090142506286
2978e2b3b4792932d9265d7f4db581af88d1a921,497.74987575500586
1c86c6bc97a76e31219f8902c13627c0de70c6cb,510.2503521223081
3c68cd7995ce49798e7518f235ee2b018dd8ae8e,483.0238606209258
abae954c927448239a5e6436078f418a979b0aad,488.4176573766834
dbb64303619086dd97eb44f0617d393079fe5bd9,508.97450099750694
373440621611720645f51dbbada979c89bb14cd9,510.6853025803268
9c253b06f51da906ba681a7659bd042564902323,498.9353166092457
1dcf3e435f6781415282f87c5aa126be69fc8370,478.5890607058547
ffcfa0cb27ef0facc9d659909316030e4e1c6d40,487.89664393611764
32b0d6dd43ca6dff5cc423779c4b3f3d92791174,521.2488496359579
d23d0699d496b7e379f9118c95ce581f748a6de8,497.7727588558458
37479cc6bea164d3d5a329917e99bf1256ca65a0,498.9679301532108
d5b0b6b1d308bc5598d17171b63c220429d65882,497.21055389815217
35c68cb7b68131dd4395dbaaceafc098adb26efe,506.2159203450321
088ddc3eb6216ef7b6f98db7338d0137138f889c,494.90262938052825
206d270313876e13d25eb8b34b66b5fe9caff25e,505.72890499622184
3d37ebd4442995d8706e2b61a82e24be7810ba60,514.4597355146113
1468ee2dec3aecc3756da26170e8b43b92381a28,483.5087710937378
87e42e3f1e79c11b9bec6826b4f814304531478b,458.5480596056221
9aca6eda9ddd64cdefb96186afceca5a41594ba1,500.9152461700776
493e19b41cfe9968dd0eaba1868bef1b3d84defc,491.7119851001835
93694c58636eabfe86550e734efb3775ba4d739f,492.88524625715525
160794097a3f0ba16188dc929120462ffad2fd28,515.3321153525203
161dfb26aca998800deca1eeb4fbfe89a52feb49,496.19628587393265
78f0e8c308b8b48c6c1a537070647da6f5740177,504.88325019045453
458f801c533d802e3655e9bbced52ee22826f197,449.7548169624056
5014932633e0f6c5964dd933fd8b0bc65d43f237,486.60949803223554
616bf36841f2ca3aea5539d905775ba04f212545,449.2632249704253
4bc5712bdb9067b1814e969e71d5cdad59bb38d4,496.77422833107823
6e54fe08c0b09ce7e1e97e331fe394ef9bc90ef7,486.13798457186857
7ac5b8119b46505883764b15158768249a19bc75,475.0523506836736
8f2c4684ec70392c718c278b10b04ddfbd4ced1f,486.75665659840985
d077ad9b71684906e32bdfefac01c893ff875c40,500.2896182006055
656a22b299801bd1c20a74f7d846b57826903608,492.9036569080396
80b9f96ee31137fbe9158841eb193d26d6dd762b,436.1743775702825
6125d4d6f12c0c4bb34dc59c819886e055bf295e,531.5368026118284
0aaadc32071165f37cbb249e0254aa66ccab18d9,497.5387951497489
d0f351638d60e84b890a498d69c9a7961cdcdf36,476.3651082797217
61df053a75707ec0fd8e8cbe49f5bb79e7d20328,512.1111399326893
c6276f27d568361cee956964fb7149a64d477a72,499.8929816132851
68199e9559d14e9d3619b1d9d5c2ec12aaba571d,488.36310270914726
ec7568a362048cff5a24b71baf17f104026df3d6,491.5197083500509
13aaf6335f43cfc1b8baeac559324f20b2653724,507.1929855370829
fbbd23fcfb37cf90b8c1f58eafcab62771f3cd71,495.09762379614887
c9210ff822feac437edffb18dda200a8f3ea1a59,489.93194252882154
5a83265b4a5d69bd72fa4cbcaab772cdb6b3f243,493.61454958032357
bee771ff249f080561ad1b67c3a0050a3ab89b32,493.2046214679463
9419571d87eb01cd325465e4fd7cb9ca5a24876a,488.58708417543545
4ed7ae24be2a2bef1934ba9591b8a97e3b96ec03,470.8204967049436
a04d8a60ddffbec04f7951e77d84f570b689cc32,508.56466576307866
5bcefda8a8272b106c13a2d20bfad5d0c565abee,471.0526582183888
270692d94f5e7f0d9dca2a1acf8f3ab24dbe1bf1,494.53730778770574
15d811e8440d558502b346d45cf65d3ddf47daa8,506.2592351446344
e2340afbf8f44e672546d21c55a7f16918540ae5,490.5424235694268
205142cfb5053b476483020f0128e68d0ff66a4f,479.0095156074689
1994d3531fd8176c1b69853e94526973bb8f5d13,478.5040491934139
7e760b93b2a189673c81aff7015aca45b4f50f3e,472.5243825379326
43345fa824e2d2e14c9e55ef4203fa7281384d08,498.55617162836853
b921a4ac834cc1109c06e7c1de9439c0daf16e06,501.85362679864255
a4bc0d3cc7edc00194e21544dcabff472757cc91,527.78505457904
b0f54de8605b95594f5079f8e93b398af2f52672,490.1110537273096
cfe0f454f1fd932111f000ae3ef25a0674514ff5,478.42581085923246
82d718bca0d0bf2440d1b0703e3952bda0d02dfe,492.6179170741872
db3a352bdaf9f14477f254265367540b233706a1,491.5425214244967
143481c553f2f07d71a7b02d4364cf716eb213c3,510.1164476483089
b4d25b1cf44a7745a79faeea9a05723135d83bbf,494.53489845181616
b66a8bed940db444fa84c20a97988cab24d7decf,500.15456485661343
5ecb8e72da4e5dde4d8555f3ca53e54d0df6ee32,499.8063841990855
6d94e9582cfdb5d239f21b3ba08b619d81c5e8aa,470.4925552771592
80815afce34e35e82a40ab5c949ef4218c64ffe4,470.017802626777
5312f0c3c82cb02cfcbaa0fc1f9ca301a8537afb,504.6879009451698
d5f700a4c81ec3bef0fc6dd6157aaab6300bd809,484.61193544968694
2dd3dd83210e8f80016107dc4face5ea65596f1b,507.16019947691416
b04d55df23021bca201b74ffe2e63ea7f2449877,483.3892749438337
63393ce3741aba030985130fbdc82348bc5c964a,496.36494379604585
067c07859139fba60b96329bbba80fed79ed9535,497.96386093725215
bc4ae3f2f8d846b4db80a0e667d9f4697d1de651,502.9615083519228
914f4ce9bd51ebabb9bb49c20bd9dc0eebced394,498.6915296467936
54c7718ad7db29bcb6b9e4794f4c75ecf03f077a,493.990791208582
b3efbaf38594d11da966cdf6867dedb2c0678db8,498.30240953728463
b935e46f14ef9cabe4855d768f80a882afc5bbf3,501.2880385458378
b547c6aea174382412cf6481827dfd8f26fc2e1b,493.0909491306626
e5ef9dc7f7d3b256b5b5c56eb6fe8d43d10754e2,495.72163968842483
db41f8e8f96de2f4bbba079fc9fcab78811a3589,480.98197863005146
97086b1dd587a233ff52fe4dd6df8168f6a1df04,502.89652848236165
959b828c4bdc336dbb72eb834196503a81414f12,514.3213624305274
6f3c39ad7d70a21397b82f781d22b15c0eb19756,505.1936987202006
2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,488.68962220844054
57988850e4cc572fb8e4196b26e5a85e254496d3,503.44200029078456
20c42e9f018bb5ca1bc44158f0e86d161c7c886f,513.9751204525861
05fb2b3c3cb1085375bf04a0c773f1de17a9a939,501.01234500520866
b586f97dcd32cce5a58846e9451b362bb2610fab,484.22164435579964
b029471c912b96d1699362cd6eda2b078ad4fb3c,487.29537001785206
7cd5166d52a98c82381002ab0cb4ea73bbf8d976,489.57586277421547
5048b09c39fb52662d335b97e2544b88e9a92eef,489.85598119859014
5e139289eb167622f915eea3d1d6e49d15d1c873,515.2642970615469
1980b884a95091958fed36f2a25f4f67d951307a,489.27517302786646
d6c5d0cca590548cbb111958b8995a1fc6d89d7f,507.4244105384825
5b0ed5b582de51c6377b545ba47ee47a1e1a57da,517.2508148694512
9eff25e9e6a719d6ae4e039366f5f7885fd57c7a,499.3325489613043
42bfdf3ee1eaee7712424f0379a169b0af690487,514.0444385884994
8d9c0f51e833f4c3f095a80ef51d7b0ecce9bf9b,499.8164233036543
d7aecd6b60d8431c2c1e0751e9b9d7a9bdac1d34,483.34536750366016
8c000f24fa59f6853dd3934d184bed253ad81c40,484.89885948036397
890b7696fa85ca2b3e90b3951efec2135e88d5cf,500.45604352937437
973b79021380472f5b851ecef80da0cbc10baf61,493.3959836147383
2739eb1299b8d443a184057aa38daed5dd19bc50,491.22287193665886
6e5680b9ca98ecee6f1bb1bc12acc1568959bbb0,504.95327115198666
16f6526457cc7d849c2a9829efa0e021c78353f0,510.1951900205286
32cc6b16f9d6f2296a58e1f9bd1316520e52d352,483.28322836455635
f9afe2ee90b2e25158cf70cdda8bd1a23881461f,483.22966877720563
95068b8d72613d8b51b22243060dd50a498e4dbf,494.5074844404104
ff66c579488371b92cf83705b37228455ecd7d77,480.9700407766876
571eaaab585e42afa999ebe6d3ba4afdeabc1f3f,473.72915716142205
c7edc5daf30c7d84bb0b858deb7b6f0cc58fcad7,484.8152520401184
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,497.6670394828218
31ae66f0fe024acae4490915c348e487f2367574,490.6836199318562
15d21f8e7439106c7a8dc339a48913e4595e7f29,481.64464046126454
fa6c1cf41ff915d405e1f65f10f564a117baba9d,489.37830542199646
a3af6be26868494212d438ddc80ba11e55d7261c,499.68908851960725
b8d0f1da446432ea817dbc27af42cf7b54de7cc4,480.69796505262036
64a758225c8fee36cfc6a33f8ce52435bee3f22b,505.717580303322
f6554ffa8707a96d87ac0a3dc3380505dbe25dea,488.3980165845136
d82c597039c477b40278be2031cef88a2a761af6,510.8612848853754
879d82fe92a01214851fbeb62cd533fbc9d4ab87,507.27659166809485
664d87f57ae3dbeef8615f9d75471b4d41806ce5,467.5679905501361
564958997e204bda06fbe90afc4722805c78a855,505.13242178328386
b6e88ccc0391dece267c4d9b48c44490903b46b4,462.39694632638435
77ed3bf197ef4d58770701128341fe97a7a98513,509.0453756875802
460a86304849bff208ecc8a01cacef1de540f316,485.96825997037473
81b33d71e5ebc917ec942db656d620964fada49d,499.9532231502323
e001e1d73163c327a4d800697b1b36cd6921f60d,462.60557275161136
d1254c3f862adb5b712fa171e01be8fce8b7041f,507.43132692050705
69c5b1a335f5a1a7890fba18c645292cf84b3510,512.0819807507462
ef7d59b75622d6b855f9225b249b6bd56cc2b9ee,467.8275413100969
6e6a45110b910585622c79a765bbe74b51961ed0,501.21328108918505
fb17ce23125facd0bd44e9f9877590f1999504d6,501.11219190699455
4ac36547eefd16d992cfbfceec532f85bcc68015,479.9470108651853
fa71ae7cc3f0bf508e7a190c36e34daf16eec0c8,506.48440993241076
d0c56c5d1e19653aeb2c6fdf16c80ed09270dcaa,468.95176527413554
8188ffa78cb6f6ef245a08e8da0e07e1f5220ead,482.8754623343428
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,473.209397321212
ac1df349db67d05cd3b442fc71eec050caee4525,466.4047324006385
c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,483.0237498629212
70f54399076674b5788c25a4f91590eef521c586,501.58746496706505
fc83d67be6e9ff7cad6a5880e7fe7677c663d03c,489.9320998310479
d3b6fda859d86b1c0dfc09cd748af1efc74065db,497.8658264949701
873ca0475258c0454ff969ff7f8b779c30729f48,466.1559314711759
35736d0db390f11f2655ecbdf2f4e0f95913c013,479.9490043693317
b0e6d9a800c6161f19982d3a2ca923369d426c3a,491.220685713884
8a71293765196e4ffdb21725bd389f75444e8170,483.4190091460965
9afdfe6c386e81e45555a0852401a0d5c870d41d,472.33681688209833
d5f020b8dcb4244a02412bbbe8be8ac0f9864a65,504.4597839822538
4019d2f602005d121df30144dfb94a4415eb8a0c,494.5493356689753
69029c08cd046608078c004179d57137c7bc9789,494.2469526723054
9b6407639e00cd0db0932036eeb846a9f64c7fd4,452.6526778942624
8bb1dde7074b45aaa6e0f52a92f0a0f555d2cc58,503.1272918162621
cbc301183dec912f3513ca766bf03dd565f3a38f,492.88862637437603
75c132a4c4e1282cdba35d9e0bdf61ae7e508b3c,491.1640126299614
b8574cdb72d7c948c3c536501930f4998cefc5f8,469.880008604866
05cf942d421a1328096dd41aa129871a0f151617,474.723965067232
0181d96df3733bc40c221a488d453f150d34d829,476.9882006856566
0115b0abcaa64883c780f4395816c763b0ba1dba,481.292457346801
c77c815f9d63cbd95e09f5f89ff9ef2763939abb,482.60101510252514
8c180eea9b9d21f5f2feeb756e1eb2072ae13276,487.73174451777896
580169d1f82af2f7df48bdb202bc29b4de0827c2,475.26807655515444
fddd0c34d10074967156596c5bb565730c0516a6,484.1210337350317
be5fcc60060c10729489eb296651f99cde7a1f78,500.34599623209897
d4348ecffd6bcf2240a87e2894b44b060871b4a8,484.88039100945036
4cc0fd1efaa148872a1f9edc1b44efef48c91c2b,498.2954750239991
9f62bf62797fd75c90c77d288cf4fcf0d5b60bc9,480.0213133535193
5001def5a54c7352a7f5efe6ca553cddeca44e73,500.73188480496094
6c860c84d8a790be80fe0e8c6dd440015db115d4,502.1006849768744
fbfbea6fd499c91e414273325f39473a8660d3cb,503.45251618652577
f6ab21c4f68401fe4558a3a48bd2771f24fa9642,480.39429161026135
ba7d6e94b21cf77c9356886ce4ceecf1937652dc,465.03791781978504
4665254e0bacb0ecb8a006903b69fa80b51490d5,489.95630549717146
b08e7791ed1e566d577bc75822b967ae97f0ab4b,473.99832217390383
3286957d6fb4630935c69e065cb921e8c4cf435d,472.8278995863314
5a9807c656339abe3e250fa7a6da78a597db03c2,493.2674348681263
4454433a9e3b8271e0f3e2c10cb45366bbe8e24f,487.1115076611325
644e204a4cbd6c0aa096e40288ac0495295f619d,505.20830503876925
ac2e0816e652cf5260cb45260a9db9a29833b15a,463.6995876173515
78e4cb1fbdb67ece1be6d2c61d65a8b3c74b22b0,498.25312422700796
befd4aaff30d6c45237a045a244efdb4fac8a8e3,471.5031716150631
18a653046a82a4c5cafbb1bcd27cb5b0f8875292,471.71627233570604
c73b9eb4879667bb1a8ef5e7876f933980b653a3,504.115300529644
118799dfc52115ba91843fd2c77400493a8c2720,455.4534905514528
61d98e628e77be0d8884ce8f3108afc6ae7c5c03,488.6476381929866
ee802970bc71823875a11b790d98a34c6601e35f,487.58025209475676
7cfb1d64261039d25784ecc70e9bf286ac9492c9,477.7939361712786
45a6fba80a860b768d6b4172b97e35f0b06db075,485.4186653750767
ec12ea01cda3dcf0c6271ea7140c656f4774264b,452.1132152074501
811dcae2887107c5930bb6a68268e5b5a7ba8927,498.8852548932115
eefaea6108477875f1a1f8f21cdccc18eff9557d,478.3631692455991
b74fa1d7ed3e8cc0c74aae5393a0dcbeaccd18bb,490.875874288522
c54afd21afaa320e4f0c4d11afc55d63f3915d68,472.56707183448236
a181c0c7546bc7c4907131706417c491da1a52cd,491.8916689306316
f0c8ab1d002824f33e7cce5874ea7708e89355ea,496.06230675297684
1564df692d0a64c7dc1587cb6ecf5e973143b102,479.41359828111024
6553371b304d9effccd011d3ed11f852354b335c,485.2258880198124
6ffad4a5c8cee2ccedcbd5f58dab539058ee1c92,488.43267445302513
5b1b4d4a9733a6cdf0110c7914355e64b2fae144,474.1333719506841
428f8c0a0f3fbf198f5feaf2bf61415563853e6a,466.2180601554358
ff298bf688bde9db13791da42e91b7d40a02bd0a,487.2584178446763
edbd98c2275dc5ea15a988e19993c9363766ccad,467.9498199314491
a885c6414c26d4d629e03aed0474afc2f7c65290,476.4803472403734
6b97e401a2380ea07eb4cd9b23a36c2f65bb571f,505.816609360239
1d24aa3d5981652501dfaed0536c6a7268269e42,494.4476405723101
580c34923cbde328e0aef1641dd02033fc862c04,481.5542019435022
019b6db049d611b781a82734129785fc5dcae636,501.30184845383053
413cbb38b2e2522f8167ffb9daeac1347b281393,476.14781637271335
b5a6c99e0a60f42bdcd58c77460ab168ec8a796d,484.47073352073585
33c7a36dfa2e02a8de05012f9f21e339ab4c115d,504.67906109468623
6aa3e17c6bc83770c3d592e90f353c4be9fc0351,479.39893030264165
19e22e9c8981169ddad3e56e68bc150a43f7a950,488.15013388024926
59635391444e7d9e0b8521e30e01f8926fe28204,474.8762683673049
27ab51f4028992f4d54134a73a8bf348d9d8474a,477.3082885681806
034b2c5829e5497540fa617cb05b4e8d38d4d4a8,497.6467485185329
bad943af15660626bb9a592d55c071882b5908c8,489.3677023767944
2ad0a36ad66e41485900d58fcb8e59b18770a697,482.885881063924
2f7e817e25384d7a7bf8b9672eee9185745f65d6,481.39086642629775
6c517b7d64cde5d41ae87592cb14dd2fe3168465,490.84483486524476
c913b6be8e2f1ef59c19883937f783d31ae6006e,477.29419024549225
fe23ba819708fa369addcf9e6dcc7657cab3a96a,477.9700059625832
7d5816ced6de8b7762dceb869f14673dfa0665e1,483.4314489944489
0d39893d356775331adad3c2b435bcdc4ade09b7,440.26324075480295
b29e693875a12afa6a3045497e683536257c9619,486.2034482023568
6e7b038e1674189f078a141b93694e48a883f930,470.0461684146873
e095d83730d16bdca52edda499352823c0ae9a7d,481.3785413152437
a2b0a1c9f2791f94a790637f3fec48dd9eac77a3,491.9759107678812
085204a06b7e7733d436301b4e205e67912350a2,490.23908193085475
c57e5c73a18d895c0d10f18f4ca74d5073c16698,493.76367182733486
65b711ff6055c05fb83d01e46da49803d9dab58f,511.4834241698121
974537a130b3e5947e0d114c2624859b10affa6e,474.4209771072919
f7e7aa93db083d1f25b43cccf4ad2c03a7953cd3,498.35603469709474
2f7ef63e51d6063d9df50b4ee8e69397996571bf,480.66495819765834
33e67e0ef66564061ae8b2a0f0970251dff39512,473.5734544473912
e4e7a38b58319ad0a5cde4848622b21783c907e9,485.4024351486761
b96064b65630b4832f20c47ce3b7ed5f9be9a052,482.13346534379906
6602c7f15a1fdd082265b64976448c6809df792d,474.0853682893746
0d3539779b49bd6bdc599b4362150a14f1d7c70a,476.02605524672197
6c87ada1d8e495221372e2b9f4a37bb313516acf,489.30456574504444
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,489.50232856885805
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,476.9763562610886
87f89c855f377c5b100ad2986cc6569e31d94a98,498.5043666999082
9785b7d9ca2e8dccfe60ecc0cd2abe1ff51906be,474.6641030836611
bef153124bfcc2ea04c1a5c6600dcabe1a706e95,495.293254712729
78c1b222f176cfe359ea2f2ebf30a23af1ff93f7,470.11162123458973
508fb8507c33a15fb4655b07cf9d86a2f324fad5,511.8934961987295
ee0885aa265050eeb090874d8fc0efe12ea4c32c,483.6355319204332
87ebc93894abd910eab0ebb1910c974c21468d12,486.19158301879975
b207f277a1d9f3f2a90d7b7dd3c38d8b97c1d269,476.6992514811201
85615335c72589bd0172d257b352b1c4708660eb,500.1257443537061
